,datetime,machineID,volt,rotate,pressure,vibration,failure
133,2015-01-06 19:00:00,99,167.704645082114,479.249033199498,107.475528145115,45.1401647891673,
134,2015-01-06 20:00:00,99,187.93881731238,427.733187697758,89.0578767325072,39.8542759915326,
135,2015-01-06 21:00:00,99,151.781447072905,517.677320095053,105.912355446112,50.4420005923217,
136,2015-01-06 22:00:00,99,155.49529119144,448.205474807872,98.7069543314463,40.4592223855329,
137,2015-01-06 23:00:00,99,197.5461877752,536.531293611074,105.440161949393,43.4956173601951,
138,2015-01-07 00:00:00,99,145.375997794366,496.837490468259,104.144612708156,42.6512116796604,
139,2015-01-07 01:00:00,99,172.776699110111,428.873409555266,101.962541117006,47.267073417636,
140,2015-01-07 02:00:00,99,185.954793773284,447.774738253115,96.1180823940206,51.1669041830329,
141,2015-01-07 03:00:00,99,167.599546747638,543.631792496269,99.3787575542872,42.8133761829243,
142,2015-01-07 04:00:00,99,153.482738894168,414.820889114949,99.6076276915534,36.5318647217426,
143,2015-01-07 05:00:00,99,180.560600204236,505.791061267339,108.070243687148,43.5380574024557,
144,2015-01-07 06:00:00,99,164.256519843757,517.07317371022,99.9306189807679,34.1510887693405,
145,2015-01-07 07:00:00,99,158.659526475464,366.341047412511,109.091195416488,47.2442420117297,
146,2015-01-07 08:00:00,99,166.341034143219,506.031422263268,108.52040015305,48.5213959243296,
147,2015-01-07 09:00:00,99,202.983519814165,419.253265947915,119.180778864947,37.6302476122258,
148,2015-01-07 10:00:00,99,163.653865180834,433.472189344294,112.664460226691,41.5814021129175,
149,2015-01-07 11:00:00,99,174.181207083352,506.615165330889,109.807461679362,37.9168050040252,
150,2015-01-07 12:00:00,99,144.118579573843,441.44742530679,88.7071397275044,42.6641342243066,
151,2015-01-07 13:00:00,99,163.326779808451,564.60959994157,98.3596504172919,32.6953902263748,
152,2015-01-07 14:00:00,99,168.679668456719,469.684750193119,100.035930928319,45.0528325578847,
153,2015-01-07 15:00:00,99,162.885192853935,534.954226945766,80.9925055594321,41.9044182152105,
154,2015-01-07 16:00:00,99,151.596227535458,484.115530661807,95.3671180326914,38.9551423967448,
155,2015-01-07 17:00:00,99,163.424536711502,555.38684271561,103.724812877754,37.4383303381589,
156,2015-01-07 18:00:00,99,144.354956002626,366.927938496257,109.62610197229,43.1804933576421,
157,2015-01-07 19:00:00,99,153.133157693927,388.099948139436,102.208568694005,35.6304132265088,
158,2015-01-07 20:00:00,99,171.823880787714,563.044133674993,70.2431194612368,34.8553648105778,
159,2015-01-07 21:00:00,99,205.600545151127,535.232471952203,108.182710094894,38.3469543887571,
160,2015-01-07 22:00:00,99,167.705611103477,515.083843304539,98.5734017948585,41.3566585293326,
161,2015-01-07 23:00:00,99,174.897402788659,535.978627818001,119.383256589255,39.0283102338621,
162,2015-01-08 00:00:00,99,167.203822779403,510.801269329879,105.293732076924,31.1579769070999,
163,2015-01-08 01:00:00,99,168.060932432915,409.189761351853,111.769115159084,40.1269499602742,
164,2015-01-08 02:00:00,99,166.317532947997,476.210533647747,110.664259386196,34.0054792460219,
165,2015-01-08 03:00:00,99,164.725173901349,406.184777467741,107.640893513681,43.8375812457358,
166,2015-01-08 04:00:00,99,182.754849337673,511.652270895801,94.2048630017454,40.660048447036,
167,2015-01-08 05:00:00,99,183.395152788372,498.126231205251,97.0496114600625,38.208621581215,
168,2015-01-08 06:00:00,99,151.092751468327,419.621813695208,101.078811610805,35.6271460895034,
169,2015-01-08 07:00:00,99,173.023656368315,447.479016182109,92.8967155990583,35.4399964046651,
170,2015-01-08 08:00:00,99,172.517268249184,389.320106195641,102.352311677748,45.9724256493722,
171,2015-01-08 09:00:00,99,169.186117300009,376.509281809699,112.111367939762,37.4365624606486,
172,2015-01-08 10:00:00,99,160.752424263871,401.940758498395,80.8734395649518,43.4336913194395,
173,2015-01-08 11:00:00,99,190.85933325594,437.489556625991,95.8316112214087,44.2654049041705,
174,2015-01-08 12:00:00,99,120.15293826858,484.439844290403,110.071334257254,40.3217295152983,
175,2015-01-08 13:00:00,99,153.768765662492,409.62542083857,106.295000810191,42.6039148397573,
176,2015-01-08 14:00:00,99,176.033068321735,397.269708964809,97.8133737523439,36.4176073821404,
177,2015-01-08 15:00:00,99,161.443520038682,526.94514585964,89.84149929108,43.7102135889625,
178,2015-01-08 16:00:00,99,179.335294967843,383.941206122681,96.5196449115594,41.2392874995519,
179,2015-01-08 17:00:00,99,155.42655735009,501.942108927751,89.323542851353,44.4897340048007,
180,2015-01-08 18:00:00,99,207.015916797316,432.948330842257,110.712921008644,44.8580615038372,
181,2015-01-08 19:00:00,99,186.234515371835,420.779943811918,88.4383200345863,44.2324103219714,
182,2015-01-08 20:00:00,99,190.687814299544,445.499367248062,86.056502521249,39.2289045515775,
183,2015-01-08 21:00:00,99,182.025281683718,381.693939876725,103.330436021704,40.7045549395966,
184,2015-01-08 22:00:00,99,165.914323045545,443.078618169064,94.8920452312632,34.8125435923841,
185,2015-01-08 23:00:00,99,165.732986268973,436.870953709168,103.188146065901,43.6074936861503,
186,2015-01-09 00:00:00,99,182.42593126196,544.237947183816,92.7068609641293,41.8211102836523,
187,2015-01-09 01:00:00,99,159.691480946911,454.909202951655,116.910446235312,36.1679686122319,
188,2015-01-09 02:00:00,99,161.333046529822,532.129890156552,93.2723443999139,43.0142614902434,
189,2015-01-09 03:00:00,99,158.31190379065,478.278683135563,110.416906919607,35.8415879358653,
190,2015-01-09 04:00:00,99,167.505650284679,414.716039918917,87.2296848777827,41.8821114693597,
191,2015-01-09 05:00:00,99,177.860369859889,426.506339337843,114.135701238554,47.2973723956472,
192,2015-01-09 06:00:00,99,146.345126568748,456.117086734507,101.110617318087,36.788221066782,
193,2015-01-09 07:00:00,99,168.95571256598,494.898932314461,107.838313719008,40.8845699080513,
194,2015-01-09 08:00:00,99,150.691096363889,471.244336964278,97.8303984796883,47.6635094015558,
195,2015-01-09 09:00:00,99,170.352756942047,489.305163356693,90.4155528772288,36.1159006799772,
196,2015-01-09 10:00:00,99,170.135249827804,438.194011647581,88.3244207371201,40.3240666769179,
197,2015-01-09 11:00:00,99,175.592532761699,504.86330478973,87.3843599866254,32.0818404116363,
198,2015-01-09 12:00:00,99,185.961801462429,428.871433904436,81.2237953629702,41.6036701513968,
199,2015-01-09 13:00:00,99,180.473048850237,454.220168137697,113.577145615826,38.7634719028218,
200,2015-01-09 14:00:00,99,173.242426044324,493.566499522013,93.4027330253265,39.8925093163261,
201,2015-01-09 15:00:00,99,148.990396742636,370.749503495196,104.436985897135,42.673837480633,
202,2015-01-09 16:00:00,99,171.366689996343,478.755680726737,110.822217700308,36.1961240246612,
203,2015-01-09 17:00:00,99,164.480148658951,442.005176285233,85.1635900360305,40.6098208753577,
204,2015-01-09 18:00:00,99,172.815870794496,390.697587629057,105.813810552179,44.5011564631706,
205,2015-01-09 19:00:00,99,177.554770687134,472.110129051461,89.2302126401109,40.6305538420658,
206,2015-01-09 20:00:00,99,174.763405420396,481.650494236489,91.8396761324827,39.7230724265996,
207,2015-01-09 21:00:00,99,166.462262794211,399.652083418657,100.602717293657,47.3073640596505,
208,2015-01-09 22:00:00,99,176.466687701667,465.377468795971,93.5099108693817,37.9634765213109,
209,2015-01-09 23:00:00,99,166.942871833493,426.895240008915,100.093040349908,38.0970708012416,
210,2015-01-10 00:00:00,99,164.201098182155,379.543589466943,115.286879356233,47.4417579081658,
211,2015-01-10 01:00:00,99,164.264249985957,349.758605163868,80.1368164250848,43.4136948074026,
212,2015-01-10 02:00:00,99,160.85172181207,508.852197266022,92.228243938439,43.0684966506239,
213,2015-01-10 03:00:00,99,155.655051146622,428.834240333425,89.9845458532506,38.1811730786414,
214,2015-01-10 04:00:00,99,157.674422236973,457.857656027184,129.407646495895,30.7434475039805,
215,2015-01-10 05:00:00,99,180.866699551218,449.317238627393,92.1280561273215,29.0894365134651,
216,2015-01-10 06:00:00,99,185.442467629166,449.364996031603,91.7568638318088,34.7891665337324,
217,2015-01-10 07:00:00,99,143.294237921238,426.695144478117,118.916668356992,46.9531372146453,
218,2015-01-10 08:00:00,99,177.380307362828,457.050835315275,104.689684912969,34.7007697700499,
219,2015-01-10 09:00:00,99,165.5530281799,395.514746707667,102.776275333918,42.5462954776341,
220,2015-01-10 10:00:00,99,171.717238388231,398.175759441908,112.844983025409,31.8710590456731,
221,2015-01-10 11:00:00,99,162.603591092509,434.406762691859,109.707940109271,41.179367902526,
222,2015-01-10 12:00:00,99,145.917902516171,388.545831815829,95.440536206084,32.626459864418,
223,2015-01-10 13:00:00,99,187.466723653232,451.295288467884,102.62898834732,36.1769075378272,
224,2015-01-10 14:00:00,99,149.423097124144,497.348909846764,103.808726803202,36.3478510455183,
225,2015-01-10 15:00:00,99,173.355087765978,471.403819608368,95.7997651144147,40.2449532582144,
226,2015-01-10 16:00:00,99,174.610774668535,452.266586392218,96.3469858562301,24.0917917839611,
227,2015-01-10 17:00:00,99,166.225655207545,469.834360043171,100.624551598946,42.2107766860926,
228,2015-01-10 18:00:00,99,174.240075123553,411.066859591349,103.206407614796,43.2874974468514,
229,2015-01-10 19:00:00,99,157.791954019356,484.580138326478,108.501688239124,34.9549064707871,
230,2015-01-10 20:00:00,99,177.454120545145,520.952662786728,102.876673075635,43.8053004000654,
231,2015-01-10 21:00:00,99,156.374168228161,455.2483605254,93.9283607589941,44.2399490444883,
232,2015-01-10 22:00:00,99,166.768253013952,459.803810552447,89.8625153671949,44.5943407925411,
233,2015-01-10 23:00:00,99,165.82080963079,504.943704276292,90.0583671617348,38.0562166569032,
234,2015-01-11 00:00:00,99,157.142886342726,451.993891417818,100.553297424335,37.0592609454713,
235,2015-01-11 01:00:00,99,165.651966910734,431.398594971496,113.30650353666,45.5845469544077,
236,2015-01-11 02:00:00,99,174.140656068218,388.847960375201,98.5822846925937,44.3851178270921,
237,2015-01-11 03:00:00,99,172.631820796372,385.835150598231,101.942787670601,35.8088652413041,
238,2015-01-11 04:00:00,99,149.962663614661,360.389843635925,106.551614550702,38.0968392075278,
239,2015-01-11 05:00:00,99,180.963061751888,416.264633598777,85.554528188864,52.8016512493485,
240,2015-01-11 06:00:00,99,168.250889251584,424.951146001392,114.886680950054,39.7652532847297,
241,2015-01-11 07:00:00,99,186.713279047886,494.264733699973,103.173204020639,30.7985283959793,
242,2015-01-11 08:00:00,99,180.4024244653,455.804821238572,107.612104974544,31.7196608768688,
243,2015-01-11 09:00:00,99,184.897118002756,419.772624559737,103.790582029916,37.1116755855601,
244,2015-01-11 10:00:00,99,159.554107143055,440.053875119682,106.010473450836,40.7365764707421,
245,2015-01-11 11:00:00,99,169.763557164339,540.648851019184,84.9854386196772,37.4827321990826,
246,2015-01-11 12:00:00,99,189.83950472657,445.447237744024,110.273006800041,32.9632271172047,
247,2015-01-11 13:00:00,99,167.524628113816,403.719059790902,104.942736628949,40.328945435875,
248,2015-01-11 14:00:00,99,175.682965015015,527.225977931929,106.972617699973,36.811738205077,
249,2015-01-11 15:00:00,99,166.456077539606,446.85177431457,102.918548608191,40.8234423506523,
250,2015-01-11 16:00:00,99,143.503832468852,439.91087206508,98.2035269622982,38.437579158069,
251,2015-01-11 17:00:00,99,165.156715105518,415.271971521667,96.1293811093629,35.4014136741883,
252,2015-01-11 18:00:00,99,144.703349175204,495.667058458207,94.034484193905,39.03972757642,
253,2015-01-11 19:00:00,99,155.627573422838,483.070284043797,104.788005026373,42.8383557145199,
254,2015-01-11 20:00:00,99,172.300467912238,464.903342223387,123.550178113173,37.6734186390238,
255,2015-01-11 21:00:00,99,160.446464818986,383.837383632636,96.0441233787393,37.5944246444602,
256,2015-01-11 22:00:00,99,146.866023645688,501.303027096633,104.825759198097,33.9458310568367,
257,2015-01-11 23:00:00,99,191.494648347157,387.081541194271,89.4434538174277,43.1839274321764,
258,2015-01-12 00:00:00,99,197.396118226695,373.769891515121,104.097547370532,41.2025538372393,
259,2015-01-12 01:00:00,99,158.80699377061,518.976168056619,92.0049589286963,44.2604401485935,
260,2015-01-12 02:00:00,99,173.792042994013,383.308658494847,97.7664107578419,46.863837870734,
261,2015-01-12 03:00:00,99,168.343022519695,494.185910585338,101.440507119422,40.3327589449789,
262,2015-01-12 04:00:00,99,147.706639203394,482.655255434429,78.6116133866144,41.9926511906209,
263,2015-01-12 05:00:00,99,191.358400678862,477.161194447899,85.1785445077485,42.5970321849439,
264,2015-01-12 06:00:00,99,155.373465768539,441.021017856128,113.749619497068,45.875668654826,
265,2015-01-12 07:00:00,99,158.247796615587,497.723518646395,114.401494498816,33.0845528384282,
266,2015-01-12 08:00:00,99,164.080023995735,419.492870705203,106.807008910524,35.5953973252645,
267,2015-01-12 09:00:00,99,180.309542052014,510.390353038856,115.310953985807,37.0977124605087,
268,2015-01-12 10:00:00,99,181.520502375371,545.457793903537,99.1170000276923,36.6750899804133,
269,2015-01-12 11:00:00,99,178.733740693018,388.270335581622,106.000465067857,28.5928681819761,
270,2015-01-12 12:00:00,99,154.59328774935,515.350161600664,100.335233938893,40.6103616672109,
271,2015-01-12 13:00:00,99,159.594980744765,497.913025670514,107.068658415197,34.7542471334416,
272,2015-01-12 14:00:00,99,163.842473134041,349.258945491105,111.32933476379,42.6045553069101,
273,2015-01-12 15:00:00,99,147.413452011398,462.116640514093,98.7715992029126,43.7899901333734,
274,2015-01-12 16:00:00,99,161.203241428445,385.394901897242,111.767415217072,41.5400800749094,
275,2015-01-12 17:00:00,99,185.926200484896,496.311225036732,84.3856773476423,41.9958919131364,
276,2015-01-12 18:00:00,99,181.271256968396,473.880292473532,96.6830807289703,44.3113779430467,
277,2015-01-12 19:00:00,99,191.473079306751,402.164803494466,101.275209689262,35.3953808500217,
278,2015-01-12 20:00:00,99,185.833555177179,434.98346936493,111.674912003643,39.1940593249596,
279,2015-01-12 21:00:00,99,164.346025040098,428.290521032199,99.1233243734684,45.4823519225706,
280,2015-01-12 22:00:00,99,149.683781188936,460.958417018341,103.302824702162,37.8529510566353,
281,2015-01-12 23:00:00,99,167.788488553722,484.89633392562,98.1167562409184,34.9014315034195,
282,2015-01-13 00:00:00,99,156.032829883911,458.151385157996,82.9795369529266,42.4872455105309,
283,2015-01-13 01:00:00,99,164.658589675685,458.614546284512,78.8568437091942,37.7291076699468,
284,2015-01-13 02:00:00,99,174.129302924318,405.428907449734,85.7296998247278,38.2435204640419,
285,2015-01-13 03:00:00,99,177.79567551219,313.133820068226,104.939333322322,38.6807716998183,
286,2015-01-13 04:00:00,99,165.045074170004,492.073179392039,97.8011740701731,42.5275878343861,
287,2015-01-13 05:00:00,99,153.603351288348,482.257542745316,102.907814021273,42.7528423598213,
288,2015-01-13 06:00:00,99,167.710987508596,459.133649230853,96.4966045302035,35.428683434412,
289,2015-01-13 07:00:00,99,187.897223986541,417.877642550695,106.977264451001,38.8699743398618,
290,2015-01-13 08:00:00,99,182.565872788038,456.654274127011,98.6100879314111,41.3909058242497,
291,2015-01-13 09:00:00,99,177.749252906409,468.862688365587,107.418062898855,27.1818672550645,
292,2015-01-13 10:00:00,99,173.820693913349,517.679227164481,87.775514482192,40.9860432210655,
293,2015-01-13 11:00:00,99,170.842039682557,504.76489541666,94.717336775453,43.5808683998981,
